SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-6.M2-4.M3-16	23	26	1	1	9	3	118	6	4.16666666667	3.7037037037
M1-6.M2-4.M3-10	24	21	0	6	8	4	119	5	0.0	22.2222222222
M1-6.M2-4.M3-1	22	26	2	1	7	3	120	6	8.33333333333	3.7037037037
M1-6.M2-4.M3-5	20	27	4	0	7	1	120	8	16.6666666667	0.0
M1-6.M2-4.M3-14	23	24	1	3	9	5	118	4	4.16666666667	11.1111111111
M1-6.M2-4.M3-12	24	24	0	3	9	1	118	8	0.0	11.1111111111
M1-6.M2-4.M3-13	23	24	1	3	8	4	119	5	4.16666666667	11.1111111111
M1-6.M2-4.M3-6	19	26	5	1	8	1	119	8	20.8333333333	3.7037037037
M1-6.M2-4.M3-2	23	25	1	2	6	2	121	7	4.16666666667	7.40740740741
M1-6.M2-4.M3-3	18	25	6	2	5	2	122	7	25.0	7.40740740741
M1-6.M2-3.M3-8	17	28	0	0	16	0	118	8	0.0	0.0
M1-6.M2-3.M3-9	17	28	0	0	16	1	118	7	0.0	0.0
M1-6.M2-3.M3-18	15	27	2	1	16	3	118	5	11.7647058824	3.57142857143
M1-6.M2-3.M3-15	15	26	2	2	16	3	118	5	11.7647058824	7.14285714286
M1-6.M2-3.M3-11	17	21	0	7	15	1	119	7	0.0	25.0
M1-6.M2-3.M3-7	17	22	0	6	16	0	118	8	0.0	21.4285714286
M1-6.M2-3.M3-17	16	23	1	5	16	3	118	5	5.88235294118	17.8571428571
M1-6.M2-3.M3-4	16	27	1	1	10	0	124	8	5.88235294118	3.57142857143
M1-6.M2-3.M3-16	16	26	1	2	16	3	118	5	5.88235294118	7.14285714286
M1-6.M2-3.M3-10	17	22	0	6	15	3	119	5	0.0	21.4285714286
M1-6.M2-3.M3-1	17	27	0	1	12	2	122	6	0.0	3.57142857143
M1-6.M2-3.M3-5	16	28	1	0	11	0	123	8	5.88235294118	0.0
M1-6.M2-3.M3-14	16	25	1	3	16	4	118	4	5.88235294118	10.7142857143
M1-6.M2-3.M3-12	17	24	0	4	16	1	118	7	0.0	14.2857142857
M1-6.M2-3.M3-13	16	24	1	4	15	4	119	4	5.88235294118	14.2857142857
M1-6.M2-3.M3-6	15	27	2	1	12	0	122	8	11.7647058824	3.57142857143
M1-6.M2-3.M3-2	15	26	2	2	14	1	120	7	11.7647058824	7.14285714286
M1-6.M2-3.M3-3	14	26	3	2	9	1	125	7	17.6470588235	7.14285714286
M1-2.M2-8.M3-8	30	30	0	3	1	0	49	6	0.0	9.09090909091
M1-2.M2-8.M3-9	30	32	0	1	0	1	50	5	0.0	3.0303030303
M1-2.M2-8.M3-18	28	28	2	5	1	0	49	6	6.66666666667	15.1515151515
M1-2.M2-8.M3-15	28	28	2	5	1	0	49	6	6.66666666667	15.1515151515
M1-2.M2-8.M3-11	30	21	0	12	0	0	50	6	0.0	36.3636363636
M1-2.M2-8.M3-7	30	22	0	11	1	0	49	6	0.0	33.3333333333
M1-2.M2-8.M3-17	29	25	1	8	1	0	49	6	3.33333333333	24.2424242424
M1-2.M2-8.M3-4	26	30	4	3	0	0	50	6	13.3333333333	9.09090909091
M1-2.M2-8.M3-16	29	27	1	6	1	0	49	6	3.33333333333	18.1818181818
M1-2.M2-8.M3-10	30	24	0	9	1	0	49	6	0.0	27.2727272727
M1-2.M2-8.M3-1	28	30	2	3	1	3	49	3	6.66666666667	9.09090909091
M1-2.M2-8.M3-5	25	31	5	2	1	0	49	6	16.6666666667	6.06060606061
M1-2.M2-8.M3-14	29	26	1	7	1	1	49	5	3.33333333333	21.2121212121
M1-2.M2-8.M3-12	30	25	0	8	0	0	50	6	0.0	24.2424242424
M1-2.M2-8.M3-13	29	26	1	7	1	0	49	6	3.33333333333	21.2121212121
M1-2.M2-8.M3-6	25	30	5	3	1	0	49	6	16.6666666667	9.09090909091
M1-2.M2-8.M3-2	29	29	1	4	0	0	50	6	3.33333333333	12.1212121212
M1-2.M2-8.M3-3	23	29	7	4	1	1	49	5	23.3333333333	12.1212121212
M1-2.M2-7.M3-8	30	30	0	2	1	0	49	7	0.0	6.25
M1-2.M2-7.M3-9	30	32	0	0	0	1	50	6	0.0	0.0
M1-2.M2-7.M3-18	28	28	2	4	1	0	49	7	6.66666666667	12.5
M1-2.M2-7.M3-15	28	27	2	5	1	1	49	6	6.66666666667	15.625
M1-2.M2-7.M3-11	30	21	0	11	0	0	50	7	0.0	34.375
M1-2.M2-7.M3-7	30	22	0	10	1	0	49	7	0.0	31.25
M1-2.M2-7.M3-17	29	24	1	8	1	1	49	6	3.33333333333	25.0
M1-2.M2-7.M3-4	26	30	4	2	0	0	50	7	13.3333333333	6.25
M1-2.M2-7.M3-16	29	27	1	5	1	0	49	7	3.33333333333	15.625
M1-2.M2-7.M3-10	30	23	0	9	1	1	49	6	0.0	28.125
M1-2.M2-7.M3-1	28	30	2	2	1	3	49	4	6.66666666667	6.25
M1-2.M2-7.M3-5	25	31	5	1	1	0	49	7	16.6666666667	3.125
M1-2.M2-7.M3-14	29	26	1	6	1	1	49	6	3.33333333333	18.75
M1-2.M2-7.M3-12	30	25	0	7	0	0	50	7	0.0	21.875
M1-2.M2-7.M3-13	29	25	1	7	1	1	49	6	3.33333333333	21.875
M1-2.M2-7.M3-6	25	30	5	2	1	0	49	7	16.6666666667	6.25
M1-2.M2-7.M3-2	29	29	1	3	0	0	50	7	3.33333333333	9.375
M1-2.M2-7.M3-3	23	29	7	3	1	1	49	6	23.3333333333	9.375
M1-2.M2-1.M3-8	22	29	0	3	9	1	49	6	0.0	9.375
M1-2.M2-1.M3-9	22	31	0	1	8	2	50	5	0.0	3.125
M1-2.M2-1.M3-18	20	26	2	6	9	2	49	5	9.09090909091	18.75
M1-2.M2-1.M3-15	20	26	2	6	9	2	49	5	9.09090909091	18.75
M1-2.M2-1.M3-11	22	21	0	11	8	0	50	7	0.0	34.375
M1-2.M2-1.M3-7	22	22	0	10	9	0	49	7	0.0	31.25
M1-2.M2-1.M3-17	21	24	1	8	9	1	49	6	4.54545454545	25.0
M1-2.M2-1.M3-4	21	29	1	3	5	1	53	6	4.54545454545	9.375
M1-2.M2-1.M3-16	21	25	1	7	9	2	49	5	4.54545454545	21.875
M1-2.M2-1.M3-10	22	23	0	9	9	1	49	6	0.0	28.125
M1-2.M2-1.M3-1	22	30	0	2	7	3	51	4	0.0	6.25
M1-2.M2-1.M3-5	19	30	3	2	7	1	51	6	13.6363636364	6.25
M1-2.M2-1.M3-14	21	25	1	7	9	2	49	5	4.54545454545	21.875
M1-2.M2-1.M3-12	22	24	0	8	8	1	50	6	0.0	25.0
M1-2.M2-1.M3-13	21	25	1	7	9	1	49	6	4.54545454545	21.875
M1-2.M2-1.M3-6	19	29	3	3	7	1	51	6	13.6363636364	9.375
M1-2.M2-1.M3-2	21	28	1	4	8	1	50	6	4.54545454545	12.5
M1-2.M2-1.M3-3	17	29	5	3	7	1	51	6	22.7272727273	9.375
M1-2.M2-11.M3-8	30	27	0	0	1	3	49	9	0.0	0.0
M1-2.M2-11.M3-9	29	27	1	0	1	6	49	6	3.33333333333	0.0
M1-2.M2-11.M3-18	29	26	1	1	0	2	50	10	3.33333333333	3.7037037037
M1-2.M2-11.M3-15	29	25	1	2	0	3	50	9	3.33333333333	7.40740740741
M1-2.M2-11.M3-11	29	21	1	6	1	0	49	12	3.33333333333	22.2222222222
M1-2.M2-11.M3-7	30	22	0	5	1	0	49	12	0.0	18.5185185185
M1-2.M2-11.M3-17	30	23	0	4	0	2	50	10	0.0	14.8148148148
M1-2.M2-11.M3-4	25	26	5	1	1	4	49	8	16.6666666667	3.7037037037
M1-2.M2-11.M3-16	29	25	1	2	1	2	49	10	3.33333333333	7.40740740741
M1-2.M2-11.M3-10	30	22	0	5	1	2	49	10	0.0	18.5185185185
M1-2.M2-11.M3-1	28	26	2	1	1	7	49	5	6.66666666667	3.7037037037
M1-2.M2-11.M3-5	25	27	5	0	1	4	49	8	16.6666666667	0.0
M1-2.M2-11.M3-14	30	25	0	2	0	2	50	10	0.0	7.40740740741
M1-2.M2-11.M3-12	29	24	1	3	1	1	49	11	3.33333333333	11.1111111111
M1-2.M2-11.M3-13	30	24	0	3	0	2	50	10	0.0	11.1111111111
M1-2.M2-11.M3-6	25	26	5	1	1	4	49	8	16.6666666667	3.7037037037
M1-2.M2-11.M3-2	28	25	2	2	1	4	49	8	6.66666666667	7.40740740741
M1-2.M2-11.M3-3	23	25	7	2	1	5	49	7	23.3333333333	7.40740740741
M1-2.M2-12.M3-8	30	27	0	0	1	3	49	9	0.0	0.0
M1-2.M2-12.M3-9	29	27	1	0	1	6	49	6	3.33333333333	0.0
M1-2.M2-12.M3-18	29	26	1	1	0	2	50	10	3.33333333333	3.7037037037
M1-2.M2-12.M3-15	29	26	1	1	0	2	50	10	3.33333333333	3.7037037037
M1-2.M2-12.M3-11	29	21	1	6	1	0	49	12	3.33333333333	22.2222222222
M1-2.M2-12.M3-7	30	22	0	5	1	0	49	12	0.0	18.5185185185
M1-2.M2-12.M3-17	30	23	0	4	0	2	50	10	0.0	14.8148148148
M1-2.M2-12.M3-4	25	27	5	0	1	3	49	9	16.6666666667	0.0
M1-2.M2-12.M3-16	29	25	1	2	1	2	49	10	3.33333333333	7.40740740741
M1-2.M2-12.M3-10	30	22	0	5	1	2	49	10	0.0	18.5185185185
M1-2.M2-12.M3-1	28	26	2	1	1	7	49	5	6.66666666667	3.7037037037
M1-2.M2-12.M3-5	25	27	5	0	1	4	49	8	16.6666666667	0.0
M1-2.M2-12.M3-14	30	25	0	2	0	2	50	10	0.0	7.40740740741
M1-2.M2-12.M3-12	29	24	1	3	1	1	49	11	3.33333333333	11.1111111111
M1-2.M2-12.M3-13	30	24	0	3	0	2	50	10	0.0	11.1111111111
M1-2.M2-12.M3-6	25	27	5	0	1	3	49	9	16.6666666667	0.0
M1-2.M2-12.M3-2	28	26	2	1	1	3	49	9	6.66666666667	3.7037037037
M1-2.M2-12.M3-3	23	26	7	1	1	4	49	8	23.3333333333	3.7037037037
M1-2.M2-2.M3-8	23	30	0	3	8	0	49	6	0.0	9.09090909091
M1-2.M2-2.M3-9	23	33	0	0	7	0	50	6	0.0	0.0
M1-2.M2-2.M3-18	22	28	1	5	7	0	50	6	4.34782608696	15.1515151515
M1-2.M2-2.M3-15	22	27	1	6	7	1	50	5	4.34782608696	18.1818181818
M1-2.M2-2.M3-11	23	21	0	12	7	0	50	6	0.0	36.3636363636
M1-2.M2-2.M3-7	23	22	0	11	8	0	49	6	0.0	33.3333333333
M1-2.M2-2.M3-17	22	24	1	9	8	1	49	5	4.34782608696	27.2727272727
M1-2.M2-2.M3-4	20	30	3	3	6	0	51	6	13.0434782609	9.09090909091
M1-2.M2-2.M3-16	23	27	0	6	7	0	50	6	0.0	18.1818181818
M1-2.M2-2.M3-10	23	23	0	10	8	1	49	5	0.0	30.303030303
M1-2.M2-2.M3-1	21	31	2	2	8	2	49	4	8.69565217391	6.06060606061
M1-2.M2-2.M3-5	19	31	4	2	7	0	50	6	17.3913043478	6.06060606061
M1-2.M2-2.M3-14	22	26	1	7	8	1	49	5	4.34782608696	21.2121212121
M1-2.M2-2.M3-12	23	25	0	8	7	0	50	6	0.0	24.2424242424
M1-2.M2-2.M3-13	22	25	1	8	8	1	49	5	4.34782608696	24.2424242424
M1-2.M2-2.M3-6	20	30	3	3	6	0	51	6	13.0434782609	9.09090909091
M1-2.M2-2.M3-2	22	29	1	4	7	0	50	6	4.34782608696	12.1212121212
M1-2.M2-2.M3-3	17	30	6	3	7	0	50	6	26.0869565217	9.09090909091
M1-2.M2-5.M3-8	30	30	0	5	1	0	49	4	0.0	14.2857142857
M1-2.M2-5.M3-9	30	33	0	2	0	0	50	4	0.0	5.71428571429
M1-2.M2-5.M3-18	28	28	2	7	1	0	49	4	6.66666666667	20.0
M1-2.M2-5.M3-15	28	28	2	7	1	0	49	4	6.66666666667	20.0
M1-2.M2-5.M3-11	30	21	0	14	0	0	50	4	0.0	40.0
M1-2.M2-5.M3-7	30	22	0	13	1	0	49	4	0.0	37.1428571429
M1-2.M2-5.M3-17	29	25	1	10	1	0	49	4	3.33333333333	28.5714285714
M1-2.M2-5.M3-4	26	30	4	5	0	0	50	4	13.3333333333	14.2857142857
M1-2.M2-5.M3-16	29	27	1	8	1	0	49	4	3.33333333333	22.8571428571
M1-2.M2-5.M3-10	30	24	0	11	1	0	49	4	0.0	31.4285714286
M1-2.M2-5.M3-1	28	32	2	3	1	1	49	3	6.66666666667	8.57142857143
M1-2.M2-5.M3-5	25	31	5	4	1	0	49	4	16.6666666667	11.4285714286
M1-2.M2-5.M3-14	29	26	1	9	1	1	49	3	3.33333333333	25.7142857143
M1-2.M2-5.M3-12	30	25	0	10	0	0	50	4	0.0	28.5714285714
M1-2.M2-5.M3-13	29	26	1	9	1	0	49	4	3.33333333333	25.7142857143
M1-2.M2-5.M3-6	25	30	5	5	1	0	49	4	16.6666666667	14.2857142857
M1-2.M2-5.M3-2	29	29	1	6	0	0	50	4	3.33333333333	17.1428571429
M1-2.M2-5.M3-3	23	30	7	5	1	0	49	4	23.3333333333	14.2857142857
M1-2.M2-9.M3-8	30	30	0	2	1	0	49	7	0.0	6.25
M1-2.M2-9.M3-9	29	31	1	1	1	2	49	5	3.33333333333	3.125
M1-2.M2-9.M3-18	28	27	2	5	1	1	49	6	6.66666666667	15.625
M1-2.M2-9.M3-15	28	27	2	5	1	1	49	6	6.66666666667	15.625
M1-2.M2-9.M3-11	29	21	1	11	1	0	49	7	3.33333333333	34.375
M1-2.M2-9.M3-7	30	22	0	10	1	0	49	7	0.0	31.25
M1-2.M2-9.M3-17	29	24	1	8	1	1	49	6	3.33333333333	25.0
M1-2.M2-9.M3-4	25	30	5	2	1	0	49	7	16.6666666667	6.25
M1-2.M2-9.M3-16	29	26	1	6	1	1	49	6	3.33333333333	18.75
M1-2.M2-9.M3-10	30	23	0	9	1	1	49	6	0.0	28.125
M1-2.M2-9.M3-1	28	30	2	2	1	3	49	4	6.66666666667	6.25
M1-2.M2-9.M3-5	25	31	5	1	1	0	49	7	16.6666666667	3.125
M1-2.M2-9.M3-14	29	25	1	7	1	2	49	5	3.33333333333	21.875
M1-2.M2-9.M3-12	29	24	1	8	1	1	49	6	3.33333333333	25.0
M1-2.M2-9.M3-13	29	25	1	7	1	1	49	6	3.33333333333	21.875
M1-2.M2-9.M3-6	25	30	5	2	1	0	49	7	16.6666666667	6.25
M1-2.M2-9.M3-2	28	29	2	3	1	0	49	7	6.66666666667	9.375
M1-2.M2-9.M3-3	23	29	7	3	1	1	49	6	23.3333333333	9.375
M1-2.M2-6.M3-8	30	29	0	2	1	1	49	7	0.0	6.45161290323
M1-2.M2-6.M3-9	30	31	0	0	0	2	50	6	0.0	0.0
M1-2.M2-6.M3-18	28	27	2	4	1	1	49	7	6.66666666667	12.9032258065
M1-2.M2-6.M3-15	28	26	2	5	1	2	49	6	6.66666666667	16.1290322581
M1-2.M2-6.M3-11	30	20	0	11	0	1	50	7	0.0	35.4838709677
M1-2.M2-6.M3-7	30	22	0	9	1	0	49	8	0.0	29.0322580645
M1-2.M2-6.M3-17	29	24	1	7	1	1	49	7	3.33333333333	22.5806451613
M1-2.M2-6.M3-4	26	29	4	2	0	1	50	7	13.3333333333	6.45161290323
M1-2.M2-6.M3-16	29	27	1	4	1	0	49	8	3.33333333333	12.9032258065
M1-2.M2-6.M3-10	30	22	0	9	1	2	49	6	0.0	29.0322580645
M1-2.M2-6.M3-1	28	29	2	2	1	4	49	4	6.66666666667	6.45161290323
M1-2.M2-6.M3-5	25	30	5	1	1	1	49	7	16.6666666667	3.22580645161
M1-2.M2-6.M3-14	29	25	1	6	1	2	49	6	3.33333333333	19.3548387097
M1-2.M2-6.M3-12	30	25	0	6	0	0	50	8	0.0	19.3548387097
M1-2.M2-6.M3-13	29	25	1	6	1	1	49	7	3.33333333333	19.3548387097
M1-2.M2-6.M3-6	25	29	5	2	1	1	49	7	16.6666666667	6.45161290323
M1-2.M2-6.M3-2	29	28	1	3	0	1	50	7	3.33333333333	9.67741935484
M1-2.M2-6.M3-3	23	28	7	3	1	2	49	6	23.3333333333	9.67741935484
M1-2.M2-10.M3-8	30	30	0	2	1	0	49	7	0.0	6.25
M1-2.M2-10.M3-9	29	31	1	1	1	2	49	5	3.33333333333	3.125
M1-2.M2-10.M3-18	29	27	1	5	0	1	50	6	3.33333333333	15.625
M1-2.M2-10.M3-15	29	26	1	6	0	2	50	5	3.33333333333	18.75
M1-2.M2-10.M3-11	29	21	1	11	1	0	49	7	3.33333333333	34.375
M1-2.M2-10.M3-7	30	22	0	10	1	0	49	7	0.0	31.25
M1-2.M2-10.M3-17	30	23	0	9	0	2	50	5	0.0	28.125
M1-2.M2-10.M3-4	25	30	5	2	1	0	49	7	16.6666666667	6.25
M1-2.M2-10.M3-16	29	26	1	6	1	1	49	6	3.33333333333	18.75
M1-2.M2-10.M3-10	30	22	0	10	1	2	49	5	0.0	31.25
M1-2.M2-10.M3-1	28	31	2	1	1	2	49	5	6.66666666667	3.125
M1-2.M2-10.M3-5	25	31	5	1	1	0	49	7	16.6666666667	3.125
M1-2.M2-10.M3-14	30	26	0	6	0	1	50	6	0.0	18.75
M1-2.M2-10.M3-12	29	24	1	8	1	1	49	6	3.33333333333	25.0
M1-2.M2-10.M3-13	30	24	0	8	0	2	50	5	0.0	25.0
M1-2.M2-10.M3-6	25	30	5	2	1	0	49	7	16.6666666667	6.25
M1-2.M2-10.M3-2	28	29	2	3	1	0	49	7	6.66666666667	9.375
M1-2.M2-10.M3-3	23	29	7	3	1	1	49	6	23.3333333333	9.375
M1-2.M2-4.M3-8	25	29	0	2	6	1	49	7	0.0	6.45161290323
M1-2.M2-4.M3-9	25	31	0	0	5	2	50	6	0.0	0.0
M1-2.M2-4.M3-18	23	27	2	4	6	1	49	7	8.0	12.9032258065
M1-2.M2-4.M3-15	23	26	2	5	6	2	49	6	8.0	16.1290322581
M1-2.M2-4.M3-11	25	20	0	11	5	1	50	7	0.0	35.4838709677
M1-2.M2-4.M3-7	25	22	0	9	6	0	49	8	0.0	29.0322580645
M1-2.M2-4.M3-17	24	24	1	7	6	1	49	7	4.0	22.5806451613
M1-2.M2-4.M3-4	22	29	3	2	4	1	51	7	12.0	6.45161290323
M1-2.M2-4.M3-16	24	27	1	4	6	0	49	8	4.0	12.9032258065
M1-2.M2-4.M3-10	25	22	0	9	6	2	49	6	0.0	29.0322580645
M1-2.M2-4.M3-1	23	29	2	2	6	4	49	4	8.0	6.45161290323
M1-2.M2-4.M3-5	21	30	4	1	5	1	50	7	16.0	3.22580645161
M1-2.M2-4.M3-14	24	25	1	6	6	2	49	6	4.0	19.3548387097
M1-2.M2-4.M3-12	25	25	0	6	5	0	50	8	0.0	19.3548387097
M1-2.M2-4.M3-13	24	25	1	6	6	1	49	7	4.0	19.3548387097
M1-2.M2-4.M3-6	20	29	5	2	6	1	49	7	20.0	6.45161290323
M1-2.M2-4.M3-2	24	28	1	3	5	1	50	7	4.0	9.67741935484
M1-2.M2-4.M3-3	19	28	6	3	5	2	50	6	24.0	9.67741935484
M1-2.M2-3.M3-8	16	30	0	2	15	0	49	7	0.0	6.25
M1-2.M2-3.M3-9	16	32	0	0	14	1	50	6	0.0	0.0
M1-2.M2-3.M3-18	14	28	2	4	15	0	49	7	12.5	12.5
M1-2.M2-3.M3-15	14	27	2	5	15	1	49	6	12.5	15.625
M1-2.M2-3.M3-11	16	21	0	11	14	0	50	7	0.0	34.375
M1-2.M2-3.M3-7	16	22	0	10	15	0	49	7	0.0	31.25
M1-2.M2-3.M3-17	15	24	1	8	15	1	49	6	6.25	25.0
M1-2.M2-3.M3-4	16	30	0	2	10	0	54	7	0.0	6.25
M1-2.M2-3.M3-16	15	27	1	5	15	0	49	7	6.25	15.625
M1-2.M2-3.M3-10	16	23	0	9	15	1	49	6	0.0	28.125
M1-2.M2-3.M3-1	16	30	0	2	13	3	51	4	0.0	6.25
M1-2.M2-3.M3-5	15	31	1	1	11	0	53	7	6.25	3.125
M1-2.M2-3.M3-14	15	26	1	6	15	1	49	6	6.25	18.75
M1-2.M2-3.M3-12	16	25	0	7	14	0	50	7	0.0	21.875
M1-2.M2-3.M3-13	15	25	1	7	15	1	49	6	6.25	21.875
M1-2.M2-3.M3-6	14	30	2	2	12	0	52	7	12.5	6.25
M1-2.M2-3.M3-2	15	29	1	3	14	0	50	7	6.25	9.375
M1-2.M2-3.M3-3	14	29	2	3	10	1	54	6	12.5	9.375
M1-7.M2-8.M3-8	34	24	0	0	3	0	26	9	0.0	0.0
M1-7.M2-8.M3-9	34	24	0	0	1	0	28	9	0.0	0.0
M1-7.M2-8.M3-18	33	24	1	0	6	3	23	6	2.94117647059	0.0
M1-7.M2-8.M3-15	33	24	1	0	7	4	22	5	2.94117647059	0.0
M1-7.M2-8.M3-11	33	21	1	3	1	1	28	8	2.94117647059	12.5
M1-7.M2-8.M3-7	34	22	0	2	3	0	26	9	0.0	8.33333333333
M1-7.M2-8.M3-17	34	22	0	2	6	3	23	6	0.0	8.33333333333
M1-7.M2-8.M3-4	26	24	8	0	0	0	29	9	23.5294117647	0.0
M1-7.M2-8.M3-16	33	23	1	1	6	3	23	6	2.94117647059	4.16666666667
M1-7.M2-8.M3-10	33	22	1	2	2	4	27	5	2.94117647059	8.33333333333
M1-7.M2-8.M3-1	28	24	6	0	1	1	28	8	17.6470588235	0.0
M1-7.M2-8.M3-5	27	24	7	0	3	0	26	9	20.5882352941	0.0
M1-7.M2-8.M3-14	34	23	0	1	7	4	22	5	0.0	4.16666666667
M1-7.M2-8.M3-12	34	22	0	2	2	2	27	7	0.0	8.33333333333
M1-7.M2-8.M3-13	33	22	1	2	8	5	21	4	2.94117647059	8.33333333333
M1-7.M2-8.M3-6	27	24	7	0	1	0	28	9	20.5882352941	0.0
M1-7.M2-8.M3-2	28	24	6	0	1	1	28	8	17.6470588235	0.0
M1-7.M2-8.M3-3	23	24	11	0	1	0	28	9	32.3529411765	0.0
M1-7.M2-7.M3-8	35	24	0	0	2	0	26	9	0.0	0.0
M1-7.M2-7.M3-9	35	24	0	0	0	0	28	9	0.0	0.0
M1-7.M2-7.M3-18	34	24	1	0	5	3	23	6	2.85714285714	0.0
M1-7.M2-7.M3-15	34	24	1	0	6	4	22	5	2.85714285714	0.0
M1-7.M2-7.M3-11	34	21	1	3	0	1	28	8	2.85714285714	12.5
M1-7.M2-7.M3-7	35	22	0	2	2	0	26	9	0.0	8.33333333333
M1-7.M2-7.M3-17	35	22	0	2	5	3	23	6	0.0	8.33333333333
M1-7.M2-7.M3-4	26	24	9	0	0	0	28	9	25.7142857143	0.0
M1-7.M2-7.M3-16	34	23	1	1	5	3	23	6	2.85714285714	4.16666666667
M1-7.M2-7.M3-10	34	22	1	2	1	4	27	5	2.85714285714	8.33333333333
M1-7.M2-7.M3-1	28	24	7	0	1	1	27	8	20.0	0.0
M1-7.M2-7.M3-5	28	24	7	0	2	0	26	9	20.0	0.0
M1-7.M2-7.M3-14	35	23	0	1	6	4	22	5	0.0	4.16666666667
M1-7.M2-7.M3-12	34	22	1	2	2	2	26	7	2.85714285714	8.33333333333
M1-7.M2-7.M3-13	34	22	1	2	7	5	21	4	2.85714285714	8.33333333333
M1-7.M2-7.M3-6	27	24	8	0	1	0	27	9	22.8571428571	0.0
M1-7.M2-7.M3-2	29	24	6	0	0	1	28	8	17.1428571429	0.0
M1-7.M2-7.M3-3	23	24	12	0	1	0	27	9	34.2857142857	0.0
M1-7.M2-1.M3-8	23	23	0	1	14	1	26	8	0.0	4.16666666667
M1-7.M2-1.M3-9	23	23	0	1	12	1	28	8	0.0	4.16666666667
M1-7.M2-1.M3-18	22	23	1	1	17	4	23	5	4.34782608696	4.16666666667
M1-7.M2-1.M3-15	22	23	1	1	18	5	22	4	4.34782608696	4.16666666667
M1-7.M2-1.M3-11	23	21	0	3	11	1	29	8	0.0	12.5
M1-7.M2-1.M3-7	23	22	0	2	14	0	26	9	0.0	8.33333333333
M1-7.M2-1.M3-17	23	22	0	2	17	3	23	6	0.0	8.33333333333
M1-7.M2-1.M3-4	21	23	2	1	5	1	35	8	8.69565217391	4.16666666667
M1-7.M2-1.M3-16	22	22	1	2	17	4	23	5	4.34782608696	8.33333333333
M1-7.M2-1.M3-10	23	22	0	2	12	4	28	5	0.0	8.33333333333
M1-7.M2-1.M3-1	22	23	1	1	7	2	33	7	4.34782608696	4.16666666667
M1-7.M2-1.M3-5	20	23	3	1	10	1	30	8	13.0434782609	4.16666666667
M1-7.M2-1.M3-14	23	23	0	1	18	4	22	5	0.0	4.16666666667
M1-7.M2-1.M3-12	23	22	0	2	13	2	27	7	0.0	8.33333333333
M1-7.M2-1.M3-13	23	23	0	1	18	4	22	5	0.0	4.16666666667
M1-7.M2-1.M3-6	20	23	3	1	8	1	32	8	13.0434782609	4.16666666667
M1-7.M2-1.M3-2	21	23	2	1	8	2	32	7	8.69565217391	4.16666666667
M1-7.M2-1.M3-3	16	23	7	1	8	1	32	8	30.4347826087	4.16666666667
M1-7.M2-11.M3-8	37	23	5	3	0	1	21	6	11.9047619048	11.5384615385
M1-7.M2-11.M3-9	35	23	7	3	0	1	21	6	16.6666666667	11.5384615385
M1-7.M2-11.M3-18	39	26	3	0	0	1	21	6	7.14285714286	0.0
M1-7.M2-11.M3-15	40	26	2	0	0	2	21	5	4.7619047619	0.0
M1-7.M2-11.M3-11	34	22	8	4	0	0	21	7	19.0476190476	15.3846153846
M1-7.M2-11.M3-7	37	22	5	4	0	0	21	7	11.9047619048	15.3846153846
M1-7.M2-11.M3-17	40	24	2	2	0	1	21	6	4.7619047619	7.69230769231
M1-7.M2-11.M3-4	26	23	16	3	0	1	21	6	38.0952380952	11.5384615385
M1-7.M2-11.M3-16	38	24	4	2	1	2	20	5	9.52380952381	7.69230769231
M1-7.M2-11.M3-10	35	25	7	1	0	1	21	6	16.6666666667	3.84615384615
M1-7.M2-11.M3-1	29	23	13	3	0	2	21	5	30.9523809524	11.5384615385
M1-7.M2-11.M3-5	30	23	12	3	0	1	21	6	28.5714285714	11.5384615385
M1-7.M2-11.M3-14	40	25	2	1	1	2	20	5	4.7619047619	3.84615384615
M1-7.M2-11.M3-12	36	23	6	3	0	1	21	6	14.2857142857	11.5384615385
M1-7.M2-11.M3-13	40	25	2	1	1	2	20	5	4.7619047619	3.84615384615
M1-7.M2-11.M3-6	28	23	14	3	0	1	21	6	33.3333333333	11.5384615385
M1-7.M2-11.M3-2	29	24	13	2	0	1	21	6	30.9523809524	7.69230769231
M1-7.M2-11.M3-3	24	23	18	3	0	1	21	6	42.8571428571	11.5384615385
M1-7.M2-12.M3-8	35	24	6	5	2	0	20	4	14.6341463415	17.2413793103
M1-7.M2-12.M3-9	34	24	7	5	1	0	21	4	17.0731707317	17.2413793103
M1-7.M2-12.M3-18	37	27	4	2	2	0	20	4	9.75609756098	6.89655172414
M1-7.M2-12.M3-15	38	28	3	1	2	0	20	4	7.31707317073	3.44827586207
M1-7.M2-12.M3-11	33	22	8	7	1	0	21	4	19.512195122	24.1379310345
M1-7.M2-12.M3-7	36	22	5	7	1	0	21	4	12.1951219512	24.1379310345
M1-7.M2-12.M3-17	38	25	3	4	2	0	20	4	7.31707317073	13.7931034483
M1-7.M2-12.M3-4	25	24	16	5	1	0	21	4	39.0243902439	17.2413793103
M1-7.M2-12.M3-16	37	26	4	3	2	0	20	4	9.75609756098	10.3448275862
M1-7.M2-12.M3-10	34	26	7	3	1	0	21	4	17.0731707317	10.3448275862
