SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-1.M2-6.M3-12	40	27	0	4	0	5	49	11	0.0	12.9032258065
M1-1.M2-6.M3-13	39	29	1	2	0	6	49	10	2.5	6.45161290323
M1-1.M2-6.M3-4	38	27	2	4	1	1	48	15	5.0	12.9032258065
M1-1.M2-6.M3-8	40	23	0	8	1	4	48	12	0.0	25.8064516129
M1-1.M2-6.M3-9	40	26	0	5	1	5	48	11	0.0	16.1290322581
M1-1.M2-6.M3-1	39	28	1	3	1	2	48	14	2.5	9.67741935484
M1-1.M2-6.M3-6	39	25	1	6	1	1	48	15	2.5	19.3548387097
M1-1.M2-6.M3-14	39	29	1	2	0	8	49	8	2.5	6.45161290323
M1-1.M2-6.M3-16	38	28	2	3	0	6	49	10	5.0	9.67741935484
M1-1.M2-6.M3-2	40	26	0	5	0	5	49	11	0.0	16.1290322581
M1-1.M2-6.M3-18	38	29	2	2	0	5	49	11	5.0	6.45161290323
M1-1.M2-6.M3-3	39	25	1	6	1	4	48	12	2.5	19.3548387097
M1-1.M2-6.M3-7	40	28	0	3	0	2	49	14	0.0	9.67741935484
M1-1.M2-6.M3-10	40	28	0	3	0	8	49	8	0.0	9.67741935484
M1-1.M2-6.M3-5	38	26	2	5	0	5	49	11	5.0	16.1290322581
M1-1.M2-11.M3-17	37	33	0	2	2	3	50	9	0.0	5.71428571429
M1-1.M2-11.M3-15	36	34	1	1	3	3	49	9	2.7027027027	2.85714285714
M1-1.M2-11.M3-11	37	29	0	6	3	2	49	10	0.0	17.1428571429
M1-1.M2-11.M3-12	37	31	0	4	3	1	49	11	0.0	11.4285714286
M1-1.M2-11.M3-13	36	35	1	0	3	0	49	12	2.7027027027	0.0
M1-1.M2-11.M3-4	36	26	1	9	3	2	49	10	2.7027027027	25.7142857143
M1-1.M2-11.M3-8	37	27	0	8	4	0	48	12	0.0	22.8571428571
M1-1.M2-11.M3-9	37	30	0	5	4	1	48	11	0.0	14.2857142857
M1-1.M2-11.M3-1	36	28	1	7	4	2	48	10	2.7027027027	20.0
M1-1.M2-11.M3-6	37	25	0	10	3	1	49	11	0.0	28.5714285714
M1-1.M2-11.M3-14	37	35	0	0	2	2	50	10	0.0	0.0
M1-1.M2-11.M3-16	36	34	1	1	2	0	50	12	2.7027027027	2.85714285714
M1-1.M2-11.M3-2	37	29	0	6	3	2	49	10	0.0	17.1428571429
M1-1.M2-11.M3-18	36	34	1	1	2	0	50	12	2.7027027027	2.85714285714
M1-1.M2-11.M3-3	36	28	1	7	4	1	48	11	2.7027027027	20.0
M1-1.M2-11.M3-7	37	27	0	8	3	3	49	9	0.0	22.8571428571
M1-1.M2-11.M3-10	37	34	0	1	3	2	49	10	0.0	2.85714285714
M1-1.M2-11.M3-5	36	31	1	4	2	0	50	12	2.7027027027	11.4285714286
M1-1.M2-7.M3-17	39	30	1	1	0	6	49	10	2.5	3.22580645161
M1-1.M2-7.M3-15	39	30	1	1	0	7	49	9	2.5	3.22580645161
M1-1.M2-7.M3-11	40	25	0	6	0	6	49	10	0.0	19.3548387097
M1-1.M2-7.M3-12	40	31	0	0	0	1	49	15	0.0	0.0
M1-1.M2-7.M3-13	39	31	1	0	0	4	49	12	2.5	0.0
M1-1.M2-7.M3-4	38	23	2	8	1	5	48	11	5.0	25.8064516129
M1-1.M2-7.M3-8	40	27	0	4	1	0	48	16	0.0	12.9032258065
M1-1.M2-7.M3-9	40	30	0	1	1	1	48	15	0.0	3.22580645161
M1-1.M2-7.M3-1	39	24	1	7	1	6	48	10	2.5	22.5806451613
M1-1.M2-7.M3-6	39	22	1	9	1	4	48	12	2.5	29.0322580645
M1-1.M2-7.M3-14	39	31	1	0	0	6	49	10	2.5	0.0
M1-1.M2-7.M3-16	38	30	2	1	0	4	49	12	5.0	3.22580645161
M1-1.M2-7.M3-2	40	29	0	2	0	2	49	14	0.0	6.45161290323
M1-1.M2-7.M3-18	38	31	2	0	0	3	49	13	5.0	0.0
M1-1.M2-7.M3-3	39	28	1	3	1	1	48	15	2.5	9.67741935484
M1-1.M2-7.M3-7	40	24	0	7	0	6	49	10	0.0	22.5806451613
M1-1.M2-7.M3-10	40	31	0	0	0	5	49	11	0.0	0.0
M1-1.M2-7.M3-5	38	30	2	1	0	1	49	15	5.0	3.22580645161
M1-1.M2-2.M3-17	37	30	1	1	2	6	49	10	2.63157894737	3.22580645161
M1-1.M2-2.M3-15	37	30	1	1	2	7	49	9	2.63157894737	3.22580645161
M1-1.M2-2.M3-11	38	28	0	3	2	3	49	13	0.0	9.67741935484
M1-1.M2-2.M3-12	38	27	0	4	2	5	49	11	0.0	12.9032258065
M1-1.M2-2.M3-13	37	30	1	1	2	5	49	11	2.63157894737	3.22580645161
M1-1.M2-2.M3-4	38	27	0	4	1	1	50	15	0.0	12.9032258065
M1-1.M2-2.M3-8	38	24	0	7	3	3	48	13	0.0	22.5806451613
M1-1.M2-2.M3-9	38	27	0	4	3	4	48	12	0.0	12.9032258065
M1-1.M2-2.M3-1	38	27	0	4	2	3	49	13	0.0	12.9032258065
M1-1.M2-2.M3-6	37	25	1	6	3	1	48	15	2.63157894737	19.3548387097
M1-1.M2-2.M3-14	37	30	1	1	2	7	49	9	2.63157894737	3.22580645161
M1-1.M2-2.M3-16	36	29	2	2	2	5	49	11	5.26315789474	6.45161290323
M1-1.M2-2.M3-2	38	26	0	5	2	5	49	11	0.0	16.1290322581
M1-1.M2-2.M3-18	36	30	2	1	2	4	49	12	5.26315789474	3.22580645161
M1-1.M2-2.M3-3	38	26	0	5	2	3	49	13	0.0	16.1290322581
M1-1.M2-2.M3-7	38	27	0	4	2	3	49	13	0.0	12.9032258065
M1-1.M2-2.M3-10	38	29	0	2	2	7	49	9	0.0	6.45161290323
M1-1.M2-2.M3-5	38	27	0	4	0	4	51	12	0.0	12.9032258065
M1-1.M2-1.M3-17	38	33	2	3	1	3	48	8	5.0	8.33333333333
M1-1.M2-1.M3-15	38	33	2	3	1	4	48	7	5.0	8.33333333333
M1-1.M2-1.M3-11	39	28	1	8	1	3	48	8	2.5	22.2222222222
M1-1.M2-1.M3-12	39	31	1	5	1	1	48	10	2.5	13.8888888889
M1-1.M2-1.M3-13	38	34	2	2	1	1	48	10	5.0	5.55555555556
M1-1.M2-1.M3-4	38	27	2	9	1	1	48	10	5.0	25.0
M1-1.M2-1.M3-8	40	27	0	9	1	0	48	11	0.0	25.0
M1-1.M2-1.M3-9	40	30	0	6	1	1	48	10	0.0	16.6666666667
M1-1.M2-1.M3-1	39	28	1	8	1	2	48	9	2.5	22.2222222222
M1-1.M2-1.M3-6	39	25	1	11	1	1	48	10	2.5	30.5555555556
M1-1.M2-1.M3-14	38	34	2	2	1	3	48	8	5.0	5.55555555556
M1-1.M2-1.M3-16	37	33	3	3	1	1	48	10	7.5	8.33333333333
M1-1.M2-1.M3-2	39	30	1	6	1	1	48	10	2.5	16.6666666667
M1-1.M2-1.M3-18	37	34	3	2	1	0	48	11	7.5	5.55555555556
M1-1.M2-1.M3-3	39	28	1	8	1	1	48	10	2.5	22.2222222222
M1-1.M2-1.M3-7	39	27	1	9	1	3	48	8	2.5	25.0
M1-1.M2-1.M3-10	39	33	1	3	1	3	48	8	2.5	8.33333333333
M1-1.M2-1.M3-5	37	31	3	5	1	0	48	11	7.5	13.8888888889
M1-1.M2-5.M3-17	39	30	2	4	0	6	48	7	4.87804878049	11.7647058824
M1-1.M2-5.M3-15	39	31	2	3	0	6	48	7	4.87804878049	8.82352941176
M1-1.M2-5.M3-11	40	26	1	8	0	5	48	8	2.43902439024	23.5294117647
M1-1.M2-5.M3-12	40	31	1	3	0	1	48	12	2.43902439024	8.82352941176
M1-1.M2-5.M3-13	39	32	2	2	0	3	48	10	4.87804878049	5.88235294118
M1-1.M2-5.M3-4	39	24	2	10	0	4	48	9	4.87804878049	29.4117647059
M1-1.M2-5.M3-8	41	27	0	7	0	0	48	13	0.0	20.5882352941
M1-1.M2-5.M3-9	41	30	0	4	0	1	48	12	0.0	11.7647058824
M1-1.M2-5.M3-1	40	26	1	8	0	4	48	9	2.43902439024	23.5294117647
M1-1.M2-5.M3-6	40	22	1	12	0	4	48	9	2.43902439024	35.2941176471
M1-1.M2-5.M3-14	39	32	2	2	0	5	48	8	4.87804878049	5.88235294118
M1-1.M2-5.M3-16	38	31	3	3	0	3	48	10	7.31707317073	8.82352941176
M1-1.M2-5.M3-2	40	30	1	4	0	1	48	12	2.43902439024	11.7647058824
M1-1.M2-5.M3-18	38	31	3	3	0	3	48	10	7.31707317073	8.82352941176
M1-1.M2-5.M3-3	40	28	1	6	0	1	48	12	2.43902439024	17.6470588235
M1-1.M2-5.M3-7	40	24	1	10	0	6	48	7	2.43902439024	29.4117647059
M1-1.M2-5.M3-10	40	32	1	2	0	4	48	9	2.43902439024	5.88235294118
M1-1.M2-5.M3-5	38	30	3	4	0	1	48	12	7.31707317073	11.7647058824
M1-5.M2-8.M3-17	39	28	2	1	0	5	102	3	4.87804878049	3.44827586207
M1-5.M2-8.M3-15	39	28	2	1	0	5	102	3	4.87804878049	3.44827586207
M1-5.M2-8.M3-11	39	27	2	2	0	4	102	4	4.87804878049	6.89655172414
M1-5.M2-8.M3-12	40	25	1	4	0	5	102	3	2.43902439024	13.7931034483
M1-5.M2-8.M3-13	39	28	2	1	0	5	102	3	4.87804878049	3.44827586207
M1-5.M2-8.M3-4	39	26	2	3	0	0	102	8	4.87804878049	10.3448275862
M1-5.M2-8.M3-8	41	23	0	6	0	1	102	7	0.0	20.6896551724
M1-5.M2-8.M3-9	40	25	1	4	0	3	102	5	2.43902439024	13.7931034483
M1-5.M2-8.M3-1	40	26	1	3	0	1	102	7	2.43902439024	10.3448275862
M1-5.M2-8.M3-6	39	25	2	4	0	0	102	8	4.87804878049	13.7931034483
M1-5.M2-8.M3-14	39	28	2	1	0	4	102	4	4.87804878049	3.44827586207
M1-5.M2-8.M3-16	38	28	3	1	0	4	102	4	7.31707317073	3.44827586207
M1-5.M2-8.M3-2	39	24	2	5	0	3	102	5	4.87804878049	17.2413793103
M1-5.M2-8.M3-18	38	28	3	1	0	4	102	4	7.31707317073	3.44827586207
M1-5.M2-8.M3-3	40	24	1	5	0	3	102	5	2.43902439024	17.2413793103
M1-5.M2-8.M3-7	39	26	2	3	0	2	102	6	4.87804878049	10.3448275862
M1-5.M2-8.M3-10	40	27	1	2	0	4	102	4	2.43902439024	6.89655172414
M1-5.M2-8.M3-5	38	25	3	4	0	3	102	5	7.31707317073	13.7931034483
M1-5.M2-9.M3-17	39	30	0	2	0	3	104	2	0.0	6.25
M1-5.M2-9.M3-15	38	31	1	1	1	2	103	3	2.5641025641	3.125
M1-5.M2-9.M3-11	38	29	1	3	1	2	103	3	2.5641025641	9.375
M1-5.M2-9.M3-12	39	29	0	3	1	1	103	4	0.0	9.375
M1-5.M2-9.M3-13	38	32	1	0	1	1	103	4	2.5641025641	0.0
M1-5.M2-9.M3-4	37	26	2	6	2	0	102	5	5.12820512821	18.75
M1-5.M2-9.M3-8	39	24	0	8	2	0	102	5	0.0	25.0
M1-5.M2-9.M3-9	38	27	1	5	2	1	102	4	2.5641025641	15.625
M1-5.M2-9.M3-1	38	27	1	5	2	0	102	5	2.5641025641	15.625
M1-5.M2-9.M3-6	37	25	2	7	2	0	102	5	5.12820512821	21.875
M1-5.M2-9.M3-14	39	31	0	1	0	1	104	4	0.0	3.125
M1-5.M2-9.M3-16	38	31	1	1	0	1	104	4	2.5641025641	3.125
M1-5.M2-9.M3-2	38	27	1	5	1	0	103	5	2.5641025641	15.625
M1-5.M2-9.M3-18	38	31	1	1	0	1	104	4	2.5641025641	3.125
M1-5.M2-9.M3-3	38	27	1	5	2	0	102	5	2.5641025641	15.625
M1-5.M2-9.M3-7	38	27	1	5	1	1	103	4	2.5641025641	15.625
M1-5.M2-9.M3-10	39	30	0	2	1	1	103	4	0.0	6.25
M1-5.M2-9.M3-5	37	28	2	4	1	0	103	5	5.12820512821	12.5
M1-5.M2-12.M3-17	39	30	0	1	0	3	104	3	0.0	3.22580645161
M1-5.M2-12.M3-15	38	31	1	0	1	2	103	4	2.5641025641	0.0
M1-5.M2-12.M3-11	38	28	1	3	1	3	103	3	2.5641025641	9.67741935484
M1-5.M2-12.M3-12	39	28	0	3	1	2	103	4	0.0	9.67741935484
M1-5.M2-12.M3-13	38	31	1	0	1	2	103	4	2.5641025641	0.0
M1-5.M2-12.M3-4	37	26	2	5	2	0	102	6	5.12820512821	16.1290322581
M1-5.M2-12.M3-8	39	24	0	7	2	0	102	6	0.0	22.5806451613
M1-5.M2-12.M3-9	38	27	1	4	2	1	102	5	2.5641025641	12.9032258065
M1-5.M2-12.M3-1	38	27	1	4	2	0	102	6	2.5641025641	12.9032258065
M1-5.M2-12.M3-6	37	25	2	6	2	0	102	6	5.12820512821	19.3548387097
M1-5.M2-12.M3-14	39	31	0	0	0	1	104	5	0.0	0.0
M1-5.M2-12.M3-16	38	30	1	1	0	2	104	4	2.5641025641	3.22580645161
M1-5.M2-12.M3-2	38	27	1	4	1	0	103	6	2.5641025641	12.9032258065
M1-5.M2-12.M3-18	38	31	1	0	0	1	104	5	2.5641025641	0.0
M1-5.M2-12.M3-3	38	26	1	5	2	1	102	5	2.5641025641	16.1290322581
M1-5.M2-12.M3-7	38	27	1	4	1	1	103	5	2.5641025641	12.9032258065
M1-5.M2-12.M3-10	39	30	0	1	1	1	103	5	0.0	3.22580645161
M1-5.M2-12.M3-5	37	28	2	3	1	0	103	6	5.12820512821	9.67741935484
M1-5.M2-3.M3-17	38	31	2	1	1	2	102	3	5.0	3.125
M1-5.M2-3.M3-15	38	32	2	0	1	1	102	4	5.0	0.0
M1-5.M2-3.M3-11	39	29	1	3	0	2	103	3	2.5	9.375
M1-5.M2-3.M3-12	39	29	1	3	1	1	102	4	2.5	9.375
M1-5.M2-3.M3-13	38	32	2	0	1	1	102	4	5.0	0.0
M1-5.M2-3.M3-4	39	26	1	6	0	0	103	5	2.5	18.75
M1-5.M2-3.M3-8	40	24	0	8	1	0	102	5	0.0	25.0
M1-5.M2-3.M3-9	40	28	0	4	0	0	103	5	0.0	12.5
M1-5.M2-3.M3-1	40	27	0	5	0	0	103	5	0.0	15.625
M1-5.M2-3.M3-6	39	25	1	7	0	0	103	5	2.5	21.875
M1-5.M2-3.M3-14	38	31	2	1	1	1	102	4	5.0	3.125
M1-5.M2-3.M3-16	37	31	3	1	1	1	102	4	7.5	3.125
M1-5.M2-3.M3-2	39	27	1	5	0	0	103	5	2.5	15.625
M1-5.M2-3.M3-18	37	32	3	0	1	0	102	5	7.5	0.0
M1-5.M2-3.M3-3	40	26	0	6	0	1	103	4	0.0	18.75
M1-5.M2-3.M3-7	39	27	1	5	0	1	103	4	2.5	15.625
M1-5.M2-3.M3-10	39	31	1	1	1	0	102	5	2.5	3.125
M1-5.M2-3.M3-5	38	28	2	4	0	0	103	5	5.0	12.5
M1-5.M2-4.M3-17	38	31	1	2	1	2	103	2	2.5641025641	6.06060606061
M1-5.M2-4.M3-15	38	31	1	2	1	2	103	2	2.5641025641	6.06060606061
M1-5.M2-4.M3-11	38	31	1	2	1	0	103	4	2.5641025641	6.06060606061
M1-5.M2-4.M3-12	39	28	0	5	1	2	103	2	0.0	15.1515151515
M1-5.M2-4.M3-13	38	31	1	2	1	2	103	2	2.5641025641	6.06060606061
M1-5.M2-4.M3-4	37	26	2	7	2	0	102	4	5.12820512821	21.2121212121
M1-5.M2-4.M3-8	39	23	0	10	2	1	102	3	0.0	30.303030303
M1-5.M2-4.M3-9	38	27	1	6	2	1	102	3	2.5641025641	18.1818181818
M1-5.M2-4.M3-1	38	27	1	6	2	0	102	4	2.5641025641	18.1818181818
M1-5.M2-4.M3-6	37	25	2	8	2	0	102	4	5.12820512821	24.2424242424
M1-5.M2-4.M3-14	38	30	1	3	1	2	103	2	2.5641025641	9.09090909091
M1-5.M2-4.M3-16	37	30	2	3	1	2	103	2	5.12820512821	9.09090909091
M1-5.M2-4.M3-2	38	25	1	8	1	2	103	2	2.5641025641	24.2424242424
M1-5.M2-4.M3-18	37	30	2	3	1	2	103	2	5.12820512821	9.09090909091
M1-5.M2-4.M3-3	38	26	1	7	2	1	102	3	2.5641025641	21.2121212121
M1-5.M2-4.M3-7	38	28	1	5	1	0	103	4	2.5641025641	15.1515151515
M1-5.M2-4.M3-10	39	29	0	4	1	2	103	2	0.0	12.1212121212
M1-5.M2-4.M3-5	37	26	2	7	1	2	103	2	5.12820512821	21.2121212121
M1-5.M2-10.M3-17	39	30	0	2	0	3	104	2	0.0	6.25
M1-5.M2-10.M3-15	38	31	1	1	1	2	103	3	2.5641025641	3.125
M1-5.M2-10.M3-11	38	28	1	4	1	3	103	2	2.5641025641	12.5
M1-5.M2-10.M3-12	39	28	0	4	1	2	103	3	0.0	12.5
M1-5.M2-10.M3-13	38	31	1	1	1	2	103	3	2.5641025641	3.125
M1-5.M2-10.M3-4	37	26	2	6	2	0	102	5	5.12820512821	18.75
M1-5.M2-10.M3-8	39	24	0	8	2	0	102	5	0.0	25.0
M1-5.M2-10.M3-9	38	27	1	5	2	1	102	4	2.5641025641	15.625
M1-5.M2-10.M3-1	38	26	1	6	2	1	102	4	2.5641025641	18.75
M1-5.M2-10.M3-6	37	25	2	7	2	0	102	5	5.12820512821	21.875
M1-5.M2-10.M3-14	39	30	0	2	0	2	104	3	0.0	6.25
M1-5.M2-10.M3-16	38	31	1	1	0	1	104	4	2.5641025641	3.125
M1-5.M2-10.M3-2	38	26	1	6	1	1	103	4	2.5641025641	18.75
M1-5.M2-10.M3-18	38	31	1	1	0	1	104	4	2.5641025641	3.125
M1-5.M2-10.M3-3	38	25	1	7	2	2	102	3	2.5641025641	21.875
M1-5.M2-10.M3-7	38	26	1	6	1	2	103	3	2.5641025641	18.75
M1-5.M2-10.M3-10	39	30	0	2	1	1	103	4	0.0	6.25
M1-5.M2-10.M3-5	37	27	2	5	1	1	103	4	5.12820512821	15.625
M1-5.M2-6.M3-17	39	30	1	0	0	3	103	4	2.5	0.0
M1-5.M2-6.M3-15	39	30	1	0	0	3	103	4	2.5	0.0
M1-5.M2-6.M3-11	39	29	1	1	0	2	103	5	2.5	3.33333333333
M1-5.M2-6.M3-12	40	27	0	3	0	3	103	4	0.0	10.0
M1-5.M2-6.M3-13	39	30	1	0	0	3	103	4	2.5	0.0
M1-5.M2-6.M3-4	38	26	2	4	1	0	102	7	5.0	13.3333333333
M1-5.M2-6.M3-8	40	23	0	7	1	1	102	6	0.0	23.3333333333
M1-5.M2-6.M3-9	39	27	1	3	1	1	102	6	2.5	10.0
M1-5.M2-6.M3-1	39	27	1	3	1	0	102	7	2.5	10.0
M1-5.M2-6.M3-6	38	25	2	5	1	0	102	7	5.0	16.6666666667
M1-5.M2-6.M3-14	39	29	1	1	0	3	103	4	2.5	3.33333333333
M1-5.M2-6.M3-16	38	29	2	1	0	3	103	4	5.0	3.33333333333
M1-5.M2-6.M3-2	39	25	1	5	0	2	103	5	2.5	16.6666666667
M1-5.M2-6.M3-18	38	30	2	0	0	2	103	5	5.0	0.0
M1-5.M2-6.M3-3	39	25	1	5	1	2	102	5	2.5	16.6666666667
M1-5.M2-6.M3-7	39	27	1	3	0	1	103	6	2.5	10.0
M1-5.M2-6.M3-10	40	29	0	1	0	2	103	5	0.0	3.33333333333
M1-5.M2-6.M3-5	38	26	2	4	0	2	103	5	5.0	13.3333333333
M1-5.M2-11.M3-17	37	31	0	1	2	2	104	3	0.0	3.125
M1-5.M2-11.M3-15	36	32	1	0	3	1	103	4	2.7027027027	0.0
M1-5.M2-11.M3-11	36	29	1	3	3	2	103	3	2.7027027027	9.375
M1-5.M2-11.M3-12	37	29	0	3	3	1	103	4	0.0	9.375
M1-5.M2-11.M3-13	36	32	1	0	3	1	103	4	2.7027027027	0.0
M1-5.M2-11.M3-4	36	26	1	6	3	0	103	5	2.7027027027	18.75
M1-5.M2-11.M3-8	37	24	0	8	4	0	102	5	0.0	25.0
M1-5.M2-11.M3-9	36	28	1	4	4	0	102	5	2.7027027027	12.5
M1-5.M2-11.M3-1	36	27	1	5	4	0	102	5	2.7027027027	15.625
M1-5.M2-11.M3-6	36	25	1	7	3	0	103	5	2.7027027027	21.875
M1-5.M2-11.M3-14	37	31	0	1	2	1	104	4	0.0	3.125
M1-5.M2-11.M3-16	36	31	1	1	2	1	104	4	2.7027027027	3.125
M1-5.M2-11.M3-2	36	27	1	5	3	0	103	5	2.7027027027	15.625
M1-5.M2-11.M3-18	36	32	1	0	2	0	104	5	2.7027027027	0.0
M1-5.M2-11.M3-3	36	26	1	6	4	1	102	4	2.7027027027	18.75
M1-5.M2-11.M3-7	36	27	1	5	3	1	103	4	2.7027027027	15.625
M1-5.M2-11.M3-10	37	31	0	1	3	0	103	5	0.0	3.125
M1-5.M2-11.M3-5	36	28	1	4	2	0	104	5	2.7027027027	12.5
M1-5.M2-7.M3-17	39	28	1	1	0	5	103	3	2.5	3.44827586207
M1-5.M2-7.M3-15	39	29	1	0	0	4	103	4	2.5	0.0
M1-5.M2-7.M3-11	39	26	1	3	0	5	103	3	2.5	10.3448275862
M1-5.M2-7.M3-12	40	29	0	0	0	1	103	7	0.0	0.0
M1-5.M2-7.M3-13	39	29	1	0	0	4	103	4	2.5	0.0
M1-5.M2-7.M3-4	38	23	2	6	1	3	102	5	5.0	20.6896551724
M1-5.M2-7.M3-8	40	24	0	5	1	0	102	8	0.0	17.2413793103
M1-5.M2-7.M3-9	39	28	1	1	1	0	102	8	2.5	3.44827586207
M1-5.M2-7.M3-1	39	24	1	5	1	3	102	5	2.5	17.2413793103
M1-5.M2-7.M3-6	38	22	2	7	1	3	102	5	5.0	24.1379310345
M1-5.M2-7.M3-14	39	28	1	1	0	4	103	4	2.5	3.44827586207
M1-5.M2-7.M3-16	38	28	2	1	0	4	103	4	5.0	3.44827586207
M1-5.M2-7.M3-2	39	27	1	2	0	0	103	8	2.5	6.89655172414
M1-5.M2-7.M3-18	38	29	2	0	0	3	103	5	5.0	0.0
M1-5.M2-7.M3-3	39	26	1	3	1	1	102	7	2.5	10.3448275862
M1-5.M2-7.M3-7	39	24	1	5	0	4	103	4	2.5	17.2413793103
M1-5.M2-7.M3-10	40	29	0	0	0	2	103	6	0.0	0.0
M1-5.M2-7.M3-5	38	27	2	2	0	1	103	7	5.0	6.89655172414
M1-5.M2-2.M3-17	37	29	1	2	2	4	103	2	2.63157894737	6.45161290323
M1-5.M2-2.M3-15	37	29	1	2	2	4	103	2	2.63157894737	6.45161290323
M1-5.M2-2.M3-11	38	29	0	2	1	2	104	4	0.0	6.45161290323
M1-5.M2-2.M3-12	38	27	0	4	2	3	103	3	0.0	12.9032258065
M1-5.M2-2.M3-13	37	30	1	1	2	3	103	3	2.63157894737	3.22580645161
M1-5.M2-2.M3-4	38	26	0	5	1	0	104	6	0.0	16.1290322581
M1-5.M2-2.M3-8	38	23	0	8	3	1	102	5	0.0	25.8064516129
M1-5.M2-2.M3-9	38	26	0	5	2	2	103	4	0.0	16.1290322581
M1-5.M2-2.M3-1	38	27	0	4	2	0	103	6	0.0	12.9032258065
M1-5.M2-2.M3-6	37	25	1	6	2	0	103	6	2.63157894737	19.3548387097
M1-5.M2-2.M3-14	37	29	1	2	2	3	103	3	2.63157894737	6.45161290323
M1-5.M2-2.M3-16	36	29	2	2	2	3	103	3	5.26315789474	6.45161290323
M1-5.M2-2.M3-2	38	25	0	6	1	2	104	4	0.0	19.3548387097
M1-5.M2-2.M3-18	36	29	2	2	2	3	103	3	5.26315789474	6.45161290323
M1-5.M2-2.M3-3	38	26	0	5	2	1	103	5	0.0	16.1290322581
M1-5.M2-2.M3-7	38	27	0	4	1	1	104	5	0.0	12.9032258065
M1-5.M2-2.M3-10	38	28	0	3	2	3	103	3	0.0	9.67741935484
M1-5.M2-2.M3-5	38	26	0	5	0	2	105	4	0.0	16.1290322581
M1-5.M2-1.M3-17	37	30	2	2	2	3	102	2	5.12820512821	6.25
M1-5.M2-1.M3-15	37	31	2	1	2	2	102	3	5.12820512821	3.125
M1-5.M2-1.M3-11	38	28	1	4	1	3	103	2	2.5641025641	12.5
M1-5.M2-1.M3-12	38	28	1	4	2	2	102	3	2.5641025641	12.5
M1-5.M2-1.M3-13	37	31	2	1	2	2	102	3	5.12820512821	3.125
M1-5.M2-1.M3-4	38	26	1	6	1	0	103	5	2.5641025641	18.75
M1-5.M2-1.M3-8	39	24	0	8	2	0	102	5	0.0	25.0
M1-5.M2-1.M3-9	39	27	0	5	1	1	103	4	0.0	15.625
M1-5.M2-1.M3-1	39	27	0	5	1	0	103	5	0.0	15.625
M1-5.M2-1.M3-6	38	25	1	7	1	0	103	5	2.5641025641	21.875
M1-5.M2-1.M3-14	37	31	2	1	2	1	102	4	5.12820512821	3.125
M1-5.M2-1.M3-16	36	30	3	2	2	2	102	3	7.69230769231	6.25
M1-5.M2-1.M3-2	38	27	1	5	1	0	103	5	2.5641025641	15.625
M1-5.M2-1.M3-18	36	31	3	1	2	1	102	4	7.69230769231	3.125
M1-5.M2-1.M3-3	39	26	0	6	1	1	103	4	0.0	18.75
M1-5.M2-1.M3-7	38	27	1	5	1	1	103	4	2.5641025641	15.625
M1-5.M2-1.M3-10	38	30	1	2	2	1	102	4	2.5641025641	6.25
M1-5.M2-1.M3-5	37	28	2	4	1	0	103	5	5.12820512821	12.5
M1-5.M2-5.M3-17	39	27	2	2	0	6	102	2	4.87804878049	6.89655172414
M1-5.M2-5.M3-15	39	28	2	1	0	5	102	3	4.87804878049	3.44827586207
M1-5.M2-5.M3-11	39	25	2	4	0	6	102	2	4.87804878049	13.7931034483
M1-5.M2-5.M3-12	40	28	1	1	0	2	102	6	2.43902439024	3.44827586207
M1-5.M2-5.M3-13	39	28	2	1	0	5	102	3	4.87804878049	3.44827586207
M1-5.M2-5.M3-4	39	23	2	6	0	3	102	5	4.87804878049	20.6896551724
M1-5.M2-5.M3-8	41	24	0	5	0	0	102	8	0.0	17.2413793103
M1-5.M2-5.M3-9	40	27	1	2	0	1	102	7	2.43902439024	6.89655172414
M1-5.M2-5.M3-1	40	24	1	5	0	3	102	5	2.43902439024	17.2413793103
M1-5.M2-5.M3-6	39	22	2	7	0	3	102	5	4.87804878049	24.1379310345
M1-5.M2-5.M3-14	39	28	2	1	0	4	102	4	4.87804878049	3.44827586207
M1-5.M2-5.M3-16	38	27	3	2	0	5	102	3	7.31707317073	6.89655172414
M1-5.M2-5.M3-2	39	27	2	2	0	0	102	8	4.87804878049	6.89655172414
M1-5.M2-5.M3-18	38	28	3	1	0	4	102	4	7.31707317073	3.44827586207
M1-5.M2-5.M3-3	40	26	1	3	0	1	102	7	2.43902439024	10.3448275862
M1-5.M2-5.M3-7	39	24	2	5	0	4	102	4	4.87804878049	17.2413793103
M1-5.M2-5.M3-10	40	28	1	1	0	3	102	5	2.43902439024	3.44827586207
M1-5.M2-5.M3-5	38	27	3	2	0	1	102	7	7.31707317073	6.89655172414
M1-9.M2-8.M3-17	38	28	1	0	0	8	2	15	2.5641025641	0.0
M1-9.M2-8.M3-15	38	27	1	1	0	7	2	16	2.5641025641	3.57142857143
M1-9.M2-8.M3-11	39	25	0	3	0	2	2	21	0.0	10.7142857143
M1-9.M2-8.M3-12	39	26	0	2	0	9	2	14	0.0	7.14285714286
M1-9.M2-8.M3-13	38	27	1	1	0	9	2	14	2.5641025641	3.57142857143
M1-9.M2-8.M3-4	38	25	1	3	0	1	2	22	2.5641025641	10.7142857143
M1-9.M2-8.M3-8	39	24	0	4	0	6	2	17	0.0	14.2857142857
