SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-1.M2-5.M3-11	1877	1508	37	1	25	0	658	36	1.93312434692	0.0662690523526
M1-1.M2-5.M3-7	1889	1509	25	0	25	0	658	36	1.30616509927	0.0
M1-1.M2-5.M3-17	1887	1509	27	0	27	1	656	35	1.41065830721	0.0
M1-1.M2-5.M3-4	1617	1509	297	0	13	0	670	36	15.5172413793	0.0
M1-1.M2-5.M3-16	1900	1509	14	0	26	1	657	35	0.73145245559	0.0
M1-1.M2-5.M3-10	1880	1509	34	0	22	1	661	35	1.77638453501	0.0
M1-1.M2-5.M3-1	1672	1509	242	0	15	1	668	35	12.6436781609	0.0
M1-1.M2-5.M3-5	1558	1509	356	0	15	0	668	36	18.5997910136	0.0
M1-1.M2-5.M3-14	1896	1509	18	0	27	0	656	36	0.940438871473	0.0
M1-1.M2-5.M3-12	1867	1509	47	0	23	1	660	35	2.45559038662	0.0
M1-1.M2-5.M3-13	1899	1509	15	0	27	1	656	35	0.783699059561	0.0
M1-1.M2-5.M3-6	1544	1509	370	0	13	0	670	36	19.3312434692	0.0
M1-1.M2-5.M3-2	1617	1509	297	0	17	0	666	36	15.5172413793	0.0
M1-1.M2-5.M3-3	1598	1509	316	0	12	0	671	36	16.5099268548	0.0
M1-1.M2-9.M3-8	1897	1509	40	0	3	0	657	36	2.06504904491	0.0
M1-1.M2-9.M3-9	1885	1508	52	1	4	1	656	35	2.68456375839	0.0662690523526
M1-1.M2-9.M3-18	1911	1509	26	0	4	0	656	36	1.34228187919	0.0
M1-1.M2-9.M3-15	1910	1509	27	0	4	1	656	35	1.39390810532	0.0
M1-1.M2-9.M3-11	1899	1508	38	1	3	0	657	36	1.96179659267	0.0662690523526
M1-1.M2-9.M3-7	1910	1509	27	0	4	0	656	36	1.39390810532	0.0
M1-1.M2-9.M3-17	1911	1509	26	0	3	1	657	35	1.34228187919	0.0
M1-1.M2-9.M3-4	1628	1509	309	0	2	0	658	36	15.952503872	0.0
M1-1.M2-9.M3-16	1923	1509	14	0	3	1	657	35	0.72276716572	0.0
M1-1.M2-9.M3-10	1899	1509	38	0	3	1	657	35	1.96179659267	0.0
M1-1.M2-9.M3-1	1684	1509	253	0	3	1	657	35	13.0614352091	0.0
M1-1.M2-9.M3-5	1571	1509	366	0	2	0	658	36	18.895198761	0.0
M1-1.M2-9.M3-14	1919	1509	18	0	4	0	656	36	0.929272070212	0.0
M1-1.M2-9.M3-12	1887	1509	50	0	3	1	657	35	2.58131130614	0.0
M1-1.M2-9.M3-13	1923	1509	14	0	3	1	657	35	0.72276716572	0.0
M1-1.M2-9.M3-6	1553	1509	384	0	4	0	656	36	19.8244708312	0.0
M1-1.M2-9.M3-2	1633	1509	304	0	1	0	659	36	15.6943727414	0.0
M1-1.M2-9.M3-3	1607	1509	330	0	3	0	657	36	17.0366546205	0.0
M1-1.M2-6.M3-8	1879	1509	38	1	21	0	659	35	1.98226395409	0.0662251655629
M1-1.M2-6.M3-9	1869	1509	48	1	20	0	660	35	2.50391236307	0.0662251655629
M1-1.M2-6.M3-18	1892	1509	25	1	23	0	657	35	1.30412102243	0.0662251655629
M1-1.M2-6.M3-15	1892	1510	25	0	22	0	658	35	1.30412102243	0.0
M1-1.M2-6.M3-11	1883	1508	34	2	19	0	661	35	1.77360459051	0.132450331126
M1-1.M2-6.M3-7	1893	1509	24	1	21	0	659	35	1.25195618153	0.0662251655629
M1-1.M2-6.M3-17	1892	1510	25	0	22	0	658	35	1.30412102243	0.0
M1-1.M2-6.M3-4	1618	1509	299	1	12	0	668	35	15.5972874283	0.0662251655629
M1-1.M2-6.M3-16	1905	1510	12	0	21	0	659	35	0.625978090767	0.0
M1-1.M2-6.M3-10	1884	1510	33	0	18	0	662	35	1.72143974961	0.0
M1-1.M2-6.M3-1	1671	1510	246	0	16	0	664	35	12.8325508607	0.0
M1-1.M2-6.M3-5	1562	1509	355	1	11	0	669	35	18.5185185185	0.0662251655629
M1-1.M2-6.M3-14	1898	1509	19	1	25	0	655	35	0.991131977047	0.0662251655629
M1-1.M2-6.M3-12	1872	1510	45	0	18	0	662	35	2.34741784038	0.0
M1-1.M2-6.M3-13	1904	1510	13	0	22	0	658	35	0.678142931664	0.0
M1-1.M2-6.M3-6	1546	1509	371	1	11	0	669	35	19.3531559729	0.0662251655629
M1-1.M2-6.M3-2	1623	1509	294	1	11	0	669	35	15.3364632238	0.0662251655629
M1-1.M2-6.M3-3	1598	1509	319	1	12	0	668	35	16.6405842462	0.0662251655629
M1-1.M2-10.M3-8	1895	1508	39	0	5	1	658	36	2.01654601861	0.0
M1-1.M2-10.M3-9	1884	1507	50	1	5	2	658	35	2.58531540848	0.0663129973475
M1-1.M2-10.M3-18	1909	1508	25	0	6	1	657	36	1.29265770424	0.0
M1-1.M2-10.M3-15	1908	1508	26	0	6	2	657	35	1.34436401241	0.0
M1-1.M2-10.M3-11	1897	1507	37	1	5	1	658	36	1.91313340228	0.0663129973475
M1-1.M2-10.M3-7	1907	1508	27	0	7	1	656	36	1.39607032058	0.0
M1-1.M2-10.M3-17	1908	1508	26	0	6	2	657	35	1.34436401241	0.0
M1-1.M2-10.M3-4	1623	1508	311	0	7	1	656	36	16.0806618407	0.0
M1-1.M2-10.M3-16	1920	1508	14	0	6	2	657	35	0.723888314374	0.0
M1-1.M2-10.M3-10	1896	1508	38	0	6	2	657	35	1.96483971044	0.0
M1-1.M2-10.M3-1	1682	1508	252	0	5	2	658	35	13.0299896587	0.0
M1-1.M2-10.M3-5	1570	1508	364	0	3	1	660	36	18.8210961737	0.0
M1-1.M2-10.M3-14	1916	1508	18	0	7	1	656	36	0.930713547053	0.0
M1-1.M2-10.M3-12	1886	1508	48	0	4	2	659	35	2.48190279214	0.0
M1-1.M2-10.M3-13	1920	1508	14	0	6	2	657	35	0.723888314374	0.0
M1-1.M2-10.M3-6	1552	1508	382	0	5	1	658	36	19.7518097208	0.0
M1-1.M2-10.M3-2	1628	1508	306	0	6	1	657	36	15.8221302999	0.0
M1-1.M2-10.M3-3	1606	1508	328	0	4	1	659	36	16.9596690796	0.0
M1-1.M2-4.M3-8	1528	1509	21	0	372	0	676	36	1.35571336346	0.0
M1-1.M2-4.M3-9	1523	1508	26	1	366	1	682	35	1.67850225952	0.0662690523526
M1-1.M2-4.M3-18	1530	1509	19	0	385	0	663	36	1.22659780504	0.0
M1-1.M2-4.M3-15	1531	1509	18	0	383	1	665	35	1.16204002582	0.0
M1-1.M2-4.M3-11	1528	1508	21	1	374	0	674	36	1.35571336346	0.0662690523526
M1-1.M2-4.M3-7	1537	1509	12	0	377	0	671	36	0.774693350549	0.0
M1-1.M2-4.M3-17	1533	1509	16	0	381	1	667	35	1.0329244674	0.0
M1-1.M2-4.M3-4	1340	1509	209	0	290	0	758	36	13.4925758554	0.0
M1-1.M2-4.M3-16	1540	1509	9	0	386	1	662	35	0.581020012912	0.0
M1-1.M2-4.M3-10	1533	1509	16	0	369	1	679	35	1.0329244674	0.0
M1-1.M2-4.M3-1	1400	1509	149	0	287	1	761	35	9.61910910265	0.0
M1-1.M2-4.M3-5	1329	1509	220	0	244	0	804	36	14.2027114267	0.0
M1-1.M2-4.M3-14	1535	1509	14	0	388	0	660	36	0.903808908974	0.0
M1-1.M2-4.M3-12	1520	1509	29	0	370	1	678	35	1.87217559716	0.0
M1-1.M2-4.M3-13	1541	1509	8	0	385	1	663	35	0.516462233699	0.0
M1-1.M2-4.M3-6	1302	1509	247	0	255	0	793	36	15.9457714655	0.0
M1-1.M2-4.M3-2	1358	1509	191	0	276	0	772	36	12.3305358296	0.0
M1-1.M2-4.M3-3	1336	1509	213	0	274	0	774	36	13.7508069722	0.0
M1-1.M2-3.M3-8	1290	1509	19	1	610	0	678	35	1.45148968678	0.0662251655629
M1-1.M2-3.M3-9	1286	1509	23	1	603	0	685	35	1.75706646295	0.0662251655629
M1-1.M2-3.M3-18	1292	1509	17	1	623	0	665	35	1.2987012987	0.0662251655629
M1-1.M2-3.M3-15	1291	1510	18	0	623	0	665	35	1.37509549274	0.0
M1-1.M2-3.M3-11	1292	1508	17	2	610	0	678	35	1.2987012987	0.132450331126
M1-1.M2-3.M3-7	1298	1509	11	1	616	0	672	35	0.840336134454	0.0662251655629
M1-1.M2-3.M3-17	1288	1510	21	0	626	0	662	35	1.60427807487	0.0
M1-1.M2-3.M3-4	1163	1509	146	1	467	0	821	35	11.15355233	0.0662251655629
M1-1.M2-3.M3-16	1299	1510	10	0	627	0	661	35	0.763941940413	0.0
M1-1.M2-3.M3-10	1296	1510	13	0	606	0	682	35	0.993124522536	0.0
M1-1.M2-3.M3-1	1188	1510	121	0	499	0	789	35	9.24369747899	0.0
M1-1.M2-3.M3-5	1146	1509	163	1	427	0	861	35	12.4522536287	0.0662251655629
M1-1.M2-3.M3-14	1296	1509	13	1	627	0	661	35	0.993124522536	0.0662251655629
M1-1.M2-3.M3-12	1281	1510	28	0	609	0	679	35	2.13903743316	0.0
M1-1.M2-3.M3-13	1298	1510	11	0	628	0	660	35	0.840336134454	0.0
M1-1.M2-3.M3-6	1121	1509	188	1	436	0	852	35	14.3621084798	0.0662251655629
M1-1.M2-3.M3-2	1171	1509	138	1	463	0	825	35	10.5423987777	0.0662251655629
M1-1.M2-3.M3-3	1144	1509	165	1	466	0	822	35	12.6050420168	0.0662251655629
M1-6.M2-8.M3-8	2185	1509	40	1	62	0	5704	45	1.79775280899	0.0662251655629
M1-6.M2-8.M3-9	2177	1509	48	1	55	1	5711	44	2.15730337079	0.0662251655629
M1-6.M2-8.M3-18	2199	1509	26	1	65	0	5701	45	1.16853932584	0.0662251655629
M1-6.M2-8.M3-15	2200	1510	25	0	67	0	5699	45	1.12359550562	0.0
M1-6.M2-8.M3-11	2176	1508	49	2	57	0	5709	45	2.20224719101	0.132450331126
M1-6.M2-8.M3-7	2197	1509	28	1	63	0	5703	45	1.25842696629	0.0662251655629
M1-6.M2-8.M3-17	2197	1510	28	0	68	0	5698	45	1.25842696629	0.0
M1-6.M2-8.M3-4	1843	1509	382	1	31	0	5735	45	17.1685393258	0.0662251655629
M1-6.M2-8.M3-16	2215	1510	10	0	68	0	5698	45	0.449438202247	0.0
M1-6.M2-8.M3-10	2177	1510	48	0	56	0	5710	45	2.15730337079	0.0
M1-6.M2-8.M3-1	1905	1510	320	0	43	1	5723	44	14.3820224719	0.0
M1-6.M2-8.M3-5	1772	1509	453	1	31	0	5735	45	20.3595505618	0.0662251655629
M1-6.M2-8.M3-14	2208	1509	17	1	67	0	5699	45	0.76404494382	0.0662251655629
M1-6.M2-8.M3-12	2166	1510	59	0	59	1	5707	44	2.65168539326	0.0
M1-6.M2-8.M3-13	2211	1510	14	0	68	1	5698	44	0.629213483146	0.0
M1-6.M2-8.M3-6	1771	1509	454	1	34	0	5732	45	20.404494382	0.0662251655629
M1-6.M2-8.M3-2	1845	1509	380	1	36	0	5730	45	17.0786516854	0.0662251655629
M1-6.M2-8.M3-3	1828	1509	397	1	34	0	5732	45	17.8426966292	0.0662251655629
M1-6.M2-7.M3-8	2192	1509	39	0	55	0	5705	46	1.74809502465	0.0
M1-6.M2-7.M3-9	2180	1508	51	1	52	2	5708	44	2.28597041685	0.0662690523526
M1-6.M2-7.M3-18	2205	1509	26	0	59	0	5701	46	1.1653966831	0.0
M1-6.M2-7.M3-15	2205	1509	26	0	62	1	5698	45	1.1653966831	0.0
M1-6.M2-7.M3-11	2186	1508	45	1	47	0	5713	46	2.01703272075	0.0662690523526
M1-6.M2-7.M3-7	2204	1509	27	0	56	0	5704	46	1.21021963245	0.0
M1-6.M2-7.M3-17	2203	1509	28	0	62	1	5698	45	1.2550425818	0.0
M1-6.M2-7.M3-4	1842	1509	389	0	32	0	5728	46	17.4361272972	0.0
M1-6.M2-7.M3-16	2221	1509	10	0	62	1	5698	45	0.448229493501	0.0
M1-6.M2-7.M3-10	2184	1509	47	0	49	1	5711	45	2.10667861945	0.0
M1-6.M2-7.M3-1	1909	1509	322	0	39	2	5721	44	14.4329896907	0.0
M1-6.M2-7.M3-5	1771	1509	460	0	32	0	5728	46	20.618556701	0.0
M1-6.M2-7.M3-14	2213	1509	18	0	62	0	5698	46	0.806813088301	0.0
M1-6.M2-7.M3-12	2171	1509	60	0	54	2	5706	44	2.689376961	0.0
M1-6.M2-7.M3-13	2217	1509	14	0	62	2	5698	44	0.627521290901	0.0
M1-6.M2-7.M3-6	1779	1509	452	0	26	0	5734	46	20.2599731062	0.0
M1-6.M2-7.M3-2	1850	1509	381	0	31	0	5729	46	17.0775437024	0.0
M1-6.M2-7.M3-3	1834	1509	397	0	28	0	5732	46	17.794710892	0.0
M1-6.M2-1.M3-8	1671	1509	29	2	576	0	5715	44	1.70588235294	0.132362673726
M1-6.M2-1.M3-9	1669	1510	31	1	563	0	5728	44	1.82352941176	0.066181336863
M1-6.M2-1.M3-18	1676	1509	24	2	588	0	5703	44	1.41176470588	0.132362673726
M1-6.M2-1.M3-15	1677	1510	23	1	590	0	5701	44	1.35294117647	0.066181336863
M1-6.M2-1.M3-11	1675	1508	25	3	558	0	5733	44	1.47058823529	0.198544010589
M1-6.M2-1.M3-7	1678	1509	22	2	582	0	5709	44	1.29411764706	0.132362673726
M1-6.M2-1.M3-17	1678	1510	22	1	587	0	5704	44	1.29411764706	0.066181336863
M1-6.M2-1.M3-4	1472	1509	228	2	402	0	5889	44	13.4117647059	0.132362673726
M1-6.M2-1.M3-16	1690	1510	10	1	593	0	5698	44	0.588235294118	0.066181336863
M1-6.M2-1.M3-10	1681	1510	19	1	552	0	5739	44	1.11764705882	0.066181336863
M1-6.M2-1.M3-1	1512	1511	188	0	436	0	5855	44	11.0588235294	0.0
M1-6.M2-1.M3-5	1419	1509	281	2	384	0	5907	44	16.5294117647	0.132362673726
M1-6.M2-1.M3-14	1684	1509	16	2	591	0	5700	44	0.941176470588	0.132362673726
M1-6.M2-1.M3-12	1663	1511	37	0	562	0	5729	44	2.17647058824	0.0
M1-6.M2-1.M3-13	1686	1511	14	0	593	0	5698	44	0.823529411765	0.0
M1-6.M2-1.M3-6	1435	1509	265	2	370	0	5921	44	15.5882352941	0.132362673726
M1-6.M2-1.M3-2	1493	1509	207	2	388	0	5903	44	12.1764705882	0.132362673726
M1-6.M2-1.M3-3	1458	1509	242	2	404	0	5887	44	14.2352941176	0.132362673726
M1-6.M2-11.M3-8	2245	1509	43	2	2	0	5701	44	1.87937062937	0.132362673726
M1-6.M2-11.M3-9	2230	1510	58	1	2	0	5701	44	2.53496503497	0.066181336863
M1-6.M2-11.M3-18	2260	1509	28	2	4	0	5699	44	1.22377622378	0.132362673726
M1-6.M2-11.M3-15	2263	1510	25	1	4	0	5699	44	1.09265734266	0.066181336863
M1-6.M2-11.M3-11	2230	1508	58	3	3	0	5700	44	2.53496503497	0.198544010589
M1-6.M2-11.M3-7	2256	1509	32	2	4	0	5699	44	1.3986013986	0.132362673726
M1-6.M2-11.M3-17	2261	1510	27	1	4	0	5699	44	1.18006993007	0.066181336863
M1-6.M2-11.M3-4	1872	1509	416	2	2	0	5701	44	18.1818181818	0.132362673726
M1-6.M2-11.M3-16	2278	1510	10	1	5	0	5698	44	0.437062937063	0.066181336863
M1-6.M2-11.M3-10	2232	1510	56	1	1	0	5702	44	2.44755244755	0.066181336863
M1-6.M2-11.M3-1	1946	1511	342	0	2	0	5701	44	14.9475524476	0.0
M1-6.M2-11.M3-5	1801	1509	487	2	2	0	5701	44	21.284965035	0.132362673726
M1-6.M2-11.M3-14	2271	1509	17	2	4	0	5699	44	0.743006993007	0.132362673726
M1-6.M2-11.M3-12	2222	1511	66	0	3	0	5700	44	2.88461538462	0.0
M1-6.M2-11.M3-13	2275	1511	13	0	4	0	5699	44	0.568181818182	0.0
M1-6.M2-11.M3-6	1802	1509	486	2	3	0	5700	44	21.2412587413	0.132362673726
M1-6.M2-11.M3-2	1880	1509	408	2	1	0	5702	44	17.8321678322	0.132362673726
M1-6.M2-11.M3-3	1860	1509	428	2	2	0	5701	44	18.7062937063	0.132362673726
M1-6.M2-12.M3-8	2239	1509	42	2	8	0	5702	44	1.84129767646	0.132362673726
M1-6.M2-12.M3-9	2225	1510	56	1	7	0	5703	44	2.45506356861	0.066181336863
M1-6.M2-12.M3-18	2255	1509	26	2	9	0	5701	44	1.13985094257	0.132362673726
M1-6.M2-12.M3-15	2258	1510	23	1	9	0	5701	44	1.00832967996	0.066181336863
M1-6.M2-12.M3-11	2224	1508	57	3	9	0	5701	44	2.49890398948	0.198544010589
M1-6.M2-12.M3-7	2250	1509	31	2	10	0	5700	44	1.35905304691	0.132362673726
M1-6.M2-12.M3-17	2255	1510	26	1	10	0	5700	44	1.13985094257	0.066181336863
M1-6.M2-12.M3-4	1865	1509	416	2	9	0	5701	44	18.2376150811	0.132362673726
M1-6.M2-12.M3-16	2272	1510	9	1	11	0	5699	44	0.394563787812	0.066181336863
M1-6.M2-12.M3-10	2225	1510	56	1	8	0	5702	44	2.45506356861	0.066181336863
M1-6.M2-12.M3-1	1939	1511	342	0	9	0	5701	44	14.9934239369	0.0
M1-6.M2-12.M3-5	1797	1509	484	2	6	0	5704	44	21.2187637001	0.132362673726
M1-6.M2-12.M3-14	2264	1509	17	2	11	0	5699	44	0.745287154757	0.132362673726
M1-6.M2-12.M3-12	2218	1511	63	0	7	0	5703	44	2.76194651469	0.0
M1-6.M2-12.M3-13	2269	1511	12	0	10	0	5700	44	0.526085050416	0.0
M1-6.M2-12.M3-6	1798	1509	483	2	7	0	5703	44	21.1749232793	0.132362673726
M1-6.M2-12.M3-2	1872	1509	409	2	9	0	5701	44	17.930732135	0.132362673726
M1-6.M2-12.M3-3	1854	1509	427	2	8	0	5702	44	18.7198597107	0.132362673726
M1-6.M2-2.M3-8	1804	1509	32	1	443	0	5712	45	1.74291938998	0.0662251655629
M1-6.M2-2.M3-9	1798	1509	38	1	434	1	5721	44	2.0697167756	0.0662251655629
M1-6.M2-2.M3-18	1814	1509	22	1	450	0	5705	45	1.19825708061	0.0662251655629
M1-6.M2-2.M3-15	1813	1510	23	0	454	0	5701	45	1.25272331155	0.0
M1-6.M2-2.M3-11	1803	1508	33	2	430	0	5725	45	1.79738562092	0.132450331126
M1-6.M2-2.M3-7	1819	1509	17	1	441	0	5714	45	0.925925925926	0.0662251655629
M1-6.M2-2.M3-17	1812	1510	24	0	453	0	5702	45	1.30718954248	0.0
M1-6.M2-2.M3-4	1567	1509	269	1	307	0	5848	45	14.651416122	0.0662251655629
M1-6.M2-2.M3-16	1828	1510	8	0	455	0	5700	45	0.435729847495	0.0
M1-6.M2-2.M3-10	1803	1510	33	0	430	0	5725	45	1.79738562092	0.0
M1-6.M2-2.M3-1	1630	1510	206	0	318	1	5837	44	11.220043573	0.0
M1-6.M2-2.M3-5	1504	1509	332	1	299	0	5856	45	18.082788671	0.0662251655629
M1-6.M2-2.M3-14	1820	1509	16	1	455	0	5700	45	0.871459694989	0.0662251655629
M1-6.M2-2.M3-12	1798	1510	38	0	427	1	5728	44	2.0697167756	0.0
M1-6.M2-2.M3-13	1823	1510	13	0	456	1	5699	44	0.708061002179	0.0
M1-6.M2-2.M3-6	1526	1509	310	1	279	0	5876	45	16.8845315904	0.0662251655629
M1-6.M2-2.M3-2	1580	1509	256	1	301	0	5854	45	13.9433551198	0.0662251655629
M1-6.M2-2.M3-3	1558	1509	278	1	304	0	5851	45	15.1416122004	0.0662251655629
M1-6.M2-5.M3-8	2217	1509	40	0	30	0	5704	46	1.77226406735	0.0
M1-6.M2-5.M3-9	2202	1508	55	1	30	2	5704	44	2.4368630926	0.0662690523526
M1-6.M2-5.M3-18	2230	1509	27	0	34	0	5700	46	1.19627824546	0.0
M1-6.M2-5.M3-15	2232	1509	25	0	35	1	5699	45	1.10766504209	0.0
M1-6.M2-5.M3-11	2199	1508	58	1	34	0	5700	46	2.56978289765	0.0662690523526
M1-6.M2-5.M3-7	2225	1509	32	0	35	0	5699	46	1.41781125388	0.0
M1-6.M2-5.M3-17	2230	1509	27	0	35	1	5699	45	1.19627824546	0.0
M1-6.M2-5.M3-4	1860	1509	397	0	14	0	5720	46	17.5897208684	0.0
M1-6.M2-5.M3-16	2248	1509	9	0	35	1	5699	45	0.398759415153	0.0
M1-6.M2-5.M3-10	2202	1509	55	0	31	1	5703	45	2.4368630926	0.0
M1-6.M2-5.M3-1	1928	1509	329	0	20	2	5714	44	14.5768719539	0.0
M1-6.M2-5.M3-5	1785	1509	472	0	18	0	5716	46	20.9127159947	0.0
M1-6.M2-5.M3-14	2240	1509	17	0	35	0	5699	46	0.753212228622	0.0
M1-6.M2-5.M3-12	2193	1509	64	0	32	2	5702	44	2.83562250775	0.0
M1-6.M2-5.M3-13	2244	1509	13	0	35	2	5699	44	0.575985821887	0.0
M1-6.M2-5.M3-6	1787	1509	470	0	18	0	5716	46	20.8241027913	0.0
M1-6.M2-5.M3-2	1857	1509	400	0	24	0	5710	46	17.7226406735	0.0
M1-6.M2-5.M3-3	1844	1509	413	0	18	0	5716	46	18.2986264953	0.0
M1-6.M2-9.M3-8	2240	1509	45	0	7	0	5699	46	1.9693654267	0.0
M1-6.M2-9.M3-9	2226	1508	59	1	6	2	5700	44	2.58205689278	0.0662690523526
M1-6.M2-9.M3-18	2257	1509	28	0	7	0	5699	46	1.22538293217	0.0
M1-6.M2-9.M3-15	2260	1509	25	0	7	1	5699	45	1.09409190372	0.0
M1-6.M2-9.M3-11	2226	1508	59	1	7	0	5699	46	2.58205689278	0.0662690523526
M1-6.M2-9.M3-7	2255	1509	30	0	5	0	5701	46	1.31291028446	0.0
M1-6.M2-9.M3-17	2258	1509	27	0	7	1	5699	45	1.18161925602	0.0
M1-6.M2-9.M3-4	1873	1509	412	0	1	0	5705	46	18.0306345733	0.0
M1-6.M2-9.M3-16	2275	1509	10	0	8	1	5698	45	0.437636761488	0.0
M1-6.M2-9.M3-10	2226	1509	59	0	7	1	5699	45	2.58205689278	0.0
M1-6.M2-9.M3-1	1944	1509	341	0	4	2	5702	44	14.9234135667	0.0
M1-6.M2-9.M3-5	1800	1509	485	0	3	0	5703	46	21.2253829322	0.0
M1-6.M2-9.M3-14	2268	1509	17	0	7	0	5699	46	0.74398249453	0.0
M1-6.M2-9.M3-12	2219	1509	66	0	6	2	5700	44	2.88840262582	0.0
M1-6.M2-9.M3-13	2272	1509	13	0	7	2	5699	44	0.568927789934	0.0
M1-6.M2-9.M3-6	1799	1509	486	0	6	0	5700	46	21.2691466083	0.0
M1-6.M2-9.M3-2	1879	1509	406	0	2	0	5704	46	17.7680525164	0.0
M1-6.M2-9.M3-3	1856	1509	429	0	6	0	5700	46	18.7746170678	0.0
M1-6.M2-6.M3-8	2222	1509	39	1	25	0	5705	45	1.72490048651	0.0662251655629
M1-6.M2-6.M3-9	2209	1509	52	1	23	1	5707	44	2.29986731535	0.0662251655629
M1-6.M2-6.M3-18	2236	1509	25	1	28	0	5702	45	1.10570544007	0.0662251655629
M1-6.M2-6.M3-15	2237	1510	24	0	30	0	5700	45	1.06147722247	0.0
M1-6.M2-6.M3-11	2208	1508	53	2	25	0	5705	45	2.34409553295	0.132450331126
M1-6.M2-6.M3-7	2232	1509	29	1	28	0	5702	45	1.28261831048	0.0662251655629
M1-6.M2-6.M3-17	2235	1510	26	0	30	0	5700	45	1.14993365767	0.0
M1-6.M2-6.M3-4	1861	1509	400	1	13	0	5717	45	17.6912870411	0.0662251655629
M1-6.M2-6.M3-16	2251	1510	10	0	32	0	5698	45	0.442282176028	0.0
M1-6.M2-6.M3-10	2211	1510	50	0	22	0	5708	45	2.21141088014	0.0
M1-6.M2-6.M3-1	1928	1510	333	0	20	1	5710	44	14.7279964617	0.0
M1-6.M2-6.M3-5	1787	1509	474	1	16	0	5714	45	20.9641751437	0.0662251655629
M1-6.M2-6.M3-14	2243	1509	18	1	32	0	5698	45	0.796107916851	0.0662251655629
M1-6.M2-6.M3-12	2204	1510	57	0	21	1	5709	44	2.52100840336	0.0
M1-6.M2-6.M3-13	2248	1510	13	0	31	1	5699	44	0.574966828837	0.0
M1-6.M2-6.M3-6	1794	1509	467	1	11	0	5719	45	20.6545776205	0.0662251655629
M1-6.M2-6.M3-2	1867	1509	394	1	14	0	5716	45	17.4259177355	0.0662251655629
M1-6.M2-6.M3-3	1853	1509	408	1	9	0	5721	45	18.045112782	0.0662251655629
M1-6.M2-10.M3-8	2241	1508	44	0	6	1	5700	46	1.92560175055	0.0
M1-6.M2-10.M3-9	2227	1507	58	1	5	3	5701	44	2.53829321663	0.0663129973475
M1-6.M2-10.M3-18	2258	1508	27	0	6	1	5700	46	1.18161925602	0.0
M1-6.M2-10.M3-15	2261	1508	24	0	6	2	5700	45	1.05032822757	0.0
M1-6.M2-10.M3-11	2226	1507	59	1	7	1	5699	46	2.58205689278	0.0663129973475
M1-6.M2-10.M3-7	2253	1508	32	0	7	1	5699	46	1.40043763676	0.0
M1-6.M2-10.M3-17	2258	1508	27	0	7	2	5699	45	1.18161925602	0.0
M1-6.M2-10.M3-4	1867	1508	418	0	7	1	5699	46	18.2932166302	0.0
M1-6.M2-10.M3-16	2275	1508	10	0	8	2	5698	45	0.437636761488	0.0
M1-6.M2-10.M3-10	2226	1508	59	0	7	2	5699	45	2.58205689278	0.0
M1-6.M2-10.M3-1	1942	1508	343	0	6	3	5700	44	15.010940919	0.0
M1-6.M2-10.M3-5	1799	1508	486	0	4	1	5702	46	21.2691466083	0.0
M1-6.M2-10.M3-14	2268	1508	17	0	7	1	5699	46	0.74398249453	0.0
M1-6.M2-10.M3-12	2220	1508	65	0	5	3	5701	44	2.84463894967	0.0
M1-6.M2-10.M3-13	2272	1508	13	0	7	3	5699	44	0.568927789934	0.0
M1-6.M2-10.M3-6	1800	1508	485	0	5	1	5701	46	21.2253829322	0.0
M1-6.M2-10.M3-2	1874	1508	411	0	7	1	5699	46	17.9868708972	0.0
M1-6.M2-10.M3-3	1857	1508	428	0	5	1	5701	46	18.7308533917	0.0
M1-6.M2-4.M3-8	1757	1509	22	0	490	0	5722	46	1.23664980326	0.0
M1-6.M2-4.M3-9	1748	1508	31	1	484	2	5728	44	1.7425519955	0.0662690523526
M1-6.M2-4.M3-18	1760	1509	19	0	504	0	5708	46	1.06801573918	0.0
M1-6.M2-4.M3-15	1762	1509	17	0	505	1	5707	45	0.955593029792	0.0
M1-6.M2-4.M3-11	1747	1508	32	1	486	0	5726	46	1.7987633502	0.0662690523526
M1-6.M2-4.M3-7	1762	1509	17	0	498	0	5714	46	0.955593029792	0.0
M1-6.M2-4.M3-17	1763	1509	16	0	502	1	5710	45	0.899381675098	0.0
M1-6.M2-4.M3-4	1506	1509	273	0	368	0	5844	46	15.3456998314	0.0
M1-6.M2-4.M3-16	1772	1509	7	0	511	1	5701	45	0.393479482856	0.0
M1-6.M2-4.M3-10	1751	1509	28	0	482	1	5730	45	1.57391793142	0.0
M1-6.M2-4.M3-1	1579	1509	200	0	369	2	5843	44	11.2422709387	0.0
M1-6.M2-4.M3-5	1476	1509	303	0	327	0	5885	46	17.0320404722	0.0
M1-6.M2-4.M3-14	1767	1509	12	0	508	0	5704	46	0.674536256324	0.0
M1-6.M2-4.M3-12	1743	1509	36	0	482	2	5730	44	2.02360876897	0.0
M1-6.M2-4.M3-13	1772	1509	7	0	507	2	5705	44	0.393479482856	0.0
M1-6.M2-4.M3-6	1474	1509	305	0	331	0	5881	46	17.1444631816	0.0
M1-6.M2-4.M3-2	1526	1509	253	0	355	0	5857	46	14.2214727375	0.0
M1-6.M2-4.M3-3	1516	1509	263	0	346	0	5866	46	14.7835862844	0.0
